stfid,name,racewhite1620_est,raceaa1620_est,raceasian1620_est,raceamind1620_est,raceoth1620_est,hispanic1620_est,noncitizens1620_est,pubtrans1620_est,walkoth1620_est,medincacs1620_est,gini1620_est,noveh1620_est
55087940000,Census Tract 9400,50.3,1,0,35.8,6.4,6.4,1,0.5,2.8,56100,0.4281,3.3
55089610101,Census Tract 6101.01,90.5,1.4,0.3,0,1.6,6.3,0.5,0,2.7,79583,0.4231,1.5
55089610102,Census Tract 6101.02,90.1,0.6,3,0.3,2.1,3.9,2.3,0.1,1.6,81896,0.3475,0.4
55089620100,Census Tract 6201,92.3,2.1,1.9,0.2,2.4,1.2,0.7,0,1.8,65422,0.3815,3.1
55089630100,Census Tract 6301,93.2,0,0,1.5,2.2,3.1,1.1,0.6,4.3,70524,0.3164,9.4
55089630201,Census Tract 6302.01,92.2,1.4,0.9,0.3,0.7,4.5,0.1,0.5,5.3,71616,0.3607,2.6
55089630202,Census Tract 6302.02,89.6,2.2,1.6,0.1,3.4,3.1,0.9,1,1.9,64125,0.4337,3.9
55089650102,Census Tract 6501.02,91.1,0.1,2.3,0,0.5,6,1.7,0.3,5.3,71866,0.3898,0.8
55089650200,Census Tract 6502,95.5,2.1,0.8,0,1.6,0,1.7,0.6,1.5,86563,0.5276,2.7
55089650300,Census Tract 6503,94.2,0.1,1.4,0.3,3.7,0.3,0.8,0,0.6,114444,0.4322,5.6
55089660100,Census Tract 6601,91.2,1,2.5,0.7,1.8,2.7,4.6,0,1.7,73846,0.3825,5.4
55089660201,Census Tract 6602.01,74.7,5.4,9.5,0.2,4,6.1,4,0,2.7,151290,0.4765,0.3
55089660202,Census Tract 6602.02,87.9,2.7,3.5,0.2,4.3,1.5,4.2,0.3,9.8,116969,0.4395,0.7
55089660303,Census Tract 6603.03,91,1.5,1.6,0,0.5,5.4,3.7,0,3,101442,0.5501,9.1
55089660304,Census Tract 6603.04,83.7,3.6,6.2,0,3.9,2.6,2.3,0,0,203611,0.465,2
55105001305,Census Tract 13.05,93.2,1.1,0,0,0,5.7,1.2,0,1.5,89425,0.3304,4.5
55093960400,Census Tract 9604,92.9,0.8,2,0,2.7,1.6,1,0,7.9,62546,0.387,12.3
55087011901,Census Tract 119.01,86.9,0,2.6,0,2.6,7.9,2.2,0,7.7,57907,0.3355,0
55101001507,Census Tract 15.07,82.3,9,0.5,3.8,0.6,3.8,0.8,0,0,53467,0.43,5.9
55101000200,Census Tract 2,32.1,35.5,1.2,0.2,3.7,27.4,4.6,5.7,9.6,32940,0.5384,14
55089640101,Census Tract 6401.01,92.6,1.7,0,0,3.4,2.3,3.4,0.9,8.1,41661,0.4252,6.2
55101000400,Census Tract 4,19.5,37.7,0,0,0.2,42.6,10,5.9,2.3,31929,0.4056,25.6
55101000500,Census Tract 5,13.1,39,0,0.3,5.2,42.3,9.9,0.4,6.8,22895,0.4555,13.4
55101000600,Census Tract 6,51.6,32,0.7,0,4.5,11.2,6.5,2.6,3.5,48664,0.382,9.3
55101000700,Census Tract 7,52,16.1,0,0,5.2,26.7,5.8,1.4,5.8,47299,0.3862,5.4
55101000800,Census Tract 8,49.7,22.7,0.7,0,4,22.8,3.9,0.3,0.3,53382,0.4584,6.5
55101000901,Census Tract 9.01,64.7,6.3,0,0,6.1,22.9,4.2,0.9,1,53942,0.3128,5
55101000903,Census Tract 9.03,60.7,9.6,3.3,0,2,24.4,1.8,0.5,2.7,81818,0.4139,13.2
55101000904,Census Tract 9.04,64.3,12.3,0.7,0,7.2,15.6,3.1,0,1,67320,0.4172,1.1
55101001001,Census Tract 10.01,51.5,24.6,0,0,2,21.9,0.6,3.6,4,32676,0.4725,25
55101001002,Census Tract 10.02,66.5,14.5,0,0,0,19,0,0.9,1.5,59583,0.2929,5.5
55101001003,Census Tract 10.03,65.2,16.6,1.7,0.9,3,12.5,4.5,2.3,1.6,56667,0.387,8
55101001201,Census Tract 12.01,52.2,27.1,1.7,0.3,1.2,17.5,2.6,4,2,41948,0.4442,7
55101001202,Census Tract 12.02,62.3,11,0,0.1,5.5,21.2,2.5,0.6,1.5,56091,0.3497,6.8
55101001301,Census Tract 13.01,71.3,5.8,0.8,1.3,3.5,17.3,3.6,0.8,2.9,49802,0.3981,9.8
55101001302,Census Tract 13.02,51.2,27.9,0,0.4,2.2,18.3,0.8,8.2,3.3,48056,0.451,12
55101001501,Census Tract 15.01,78.9,1.8,4.7,0,0.9,13.7,0,0.1,1.3,76050,0.3325,2.6
55101001504,Census Tract 15.04,70.5,6.5,2.2,0.4,6.9,13.5,3.5,0,0.4,90368,0.3681,6
55101001505,Census Tract 15.05,67.8,8.8,4.7,0,5.3,13.4,4.1,0,3.1,67330,0.4942,4.6
55101001601,Census Tract 16.01,80,1.2,0.9,2.1,1.9,13.9,2.2,0,0.3,81991,0.4699,0.6
55101001602,Census Tract 16.02,89.8,0.3,2.8,0,0.8,6.3,4.9,0.5,1.3,97614,0.3442,0.9
55101001701,Census Tract 17.01,59.7,18.8,5.2,0,2.6,13.7,4,3.5,5,52262,0.3981,8.9
55101001702,Census Tract 17.02,66.4,12.3,3,1.2,3.3,13.9,2.4,0.5,2.3,74200,0.3285,2.9
55101001703,Census Tract 17.03,80.8,2.9,3.5,0,1.5,11.2,0.8,0.6,8.6,91400,0.3374,2.3
55101001801,Census Tract 18.01,85.9,5.8,0,0,3.2,5.1,3.5,1.6,1.9,74219,0.392,2.5
55101001705,Census Tract 17.05,77.6,4,2.1,0,5.8,10.5,2.8,0.6,0.8,79861,0.4268,4.1
55101001706,Census Tract 17.06,80.2,10.8,5.2,0,0.4,3.4,2,0.4,0.8,68250,0.428,4
55101001802,Census Tract 18.02,90.8,0.2,0.7,0,3.5,4.8,0,0,1.3,95341,0.4624,1.5
55101001900,Census Tract 19,89.3,0.9,0,0,1.3,8.5,4.1,0,1.6,80694,0.3731,0.2
55101002001,Census Tract 20.01,97.6,0,0,1.5,0.9,0,0,0,0.5,86862,0.4025,0
55101002002,Census Tract 20.02,92.1,0,1.5,0.1,0,6.3,1,0.4,1.4,89875,0.4049,1.2
55105003101,Census Tract 31.01,98.9,0,0,0,0,1.1,0,0,8.1,70945,0.3301,8.4
55101002701,Census Tract 27.01,96.3,0,0.3,0,0.7,2.7,0.3,0.3,1.9,79444,0.388,0.4
55101002702,Census Tract 27.02,94.3,0.8,0.4,0.7,1.3,2.5,0.2,0,1.8,88480,0.4438,3
55101002100,Census Tract 21,93.4,0.3,0.3,0,2.5,3.5,0.4,0,3.3,81103,0.3711,1.4
55101002800,Census Tract 28,93.8,0,1.2,0.1,0.9,4.1,0,0.1,1.7,104826,0.3135,1
55109120801,Census Tract 1208.01,94.9,0.8,0.6,0,0.2,3.4,0,0,4.1,68153,0.351,4.7
55101980000,Census Tract 9800,73.5,12.6,0,0.8,1.8,11.4,1.4,7.1,28.6,71250,0.3152,0
55103970300,Census Tract 9703,94.2,1,0,0,4.3,0.5,2.2,1.1,4.4,57109,0.3526,3.4
55103970400,Census Tract 9704,90.7,2,2.3,0,1.9,3.1,3.2,1.6,12.8,41369,0.4595,15.9
55103970100,Census Tract 9701,94.8,0.3,0.2,0.5,2.3,2,0.7,0.9,5.1,49766,0.4592,5.6
55103970200,Census Tract 9702,98.2,0,0.1,0.2,0.5,0.9,0.1,0.6,2.5,60792,0.3852,3.3
55097961101,Census Tract 9611.01,91.8,1.7,3.1,0,1,2.4,3.7,0,3.1,71484,0.4127,2.1
55105000100,Census Tract 1,93.9,2.7,0,0.9,2.5,0,1.9,8.1,8.9,15089,0.4947,46.8
55103970500,Census Tract 9705,91.2,0.2,0.8,0.3,2.1,5.4,1.6,0.1,1.5,53390,0.4309,1.9
55105000200,Census Tract 2,92.4,0,1.8,0.1,2.9,2.8,0.6,0,1.6,62581,0.4735,1.8
55105000300,Census Tract 3,70.5,11.1,6,0.3,4.1,8,7.8,4,1.5,38994,0.4874,15.5
55105000400,Census Tract 4,85.3,1.8,2,0,2.8,8.1,0.8,2.5,7.8,52257,0.3583,9.3
55111000601,Census Tract 6.01,93.3,0.5,0.4,0,1.6,4.2,2.6,0,1.9,81964,0.3696,1
55105000500,Census Tract 5,92.2,0.6,0.3,0,2.4,4.5,0.8,0,3.6,43879,0.408,6.6
55105000600,Census Tract 6,92.9,4.4,1,0,0.8,0.9,2.1,2.7,2,52556,0.3908,5.6
55105000700,Census Tract 7,89.9,1.5,0.6,0,3.4,4.6,1.1,2.3,2.2,52258,0.3404,12.5
55105000800,Census Tract 8,86.9,7.6,0.2,0.1,1.4,3.7,1.4,0.1,1.3,63750,0.3831,6.6
55105000900,Census Tract 9,94,1.4,1.3,0,3.3,0,0.2,1.9,0.8,65281,0.3888,3.4
55105001000,Census Tract 10,76.3,4.4,0,0,8.6,10.7,4.7,0.9,1.1,48875,0.3656,3.3
55105001100,Census Tract 11,80.3,0.5,1.6,0.6,1.6,15.4,0.2,0.7,0,52525,0.3843,15.5
55105001201,Census Tract 12.01,92.7,0.1,0,1.6,0.8,4.8,0.3,0,0.4,76374,0.3375,1.6
55105001202,Census Tract 12.02,89.6,4.9,1,0,1.9,2.6,1.2,0.1,1.8,74942,0.429,3.8
55105001302,Census Tract 13.02,93.8,1.4,0.7,0.6,3.1,0.4,0.7,0,0.1,62944,0.4451,0.6
55105001303,Census Tract 13.03,89.7,0.3,1.6,0,7.5,1,0,0.3,0.6,100226,0.3492,1.2
55105001400,Census Tract 14,82.6,0.1,1.7,0,1,14.6,3.6,0,0.2,47090,0.3976,6.7
55105001500,Census Tract 15,69.9,6.7,7.3,1.7,1.9,12.6,10.1,0.2,46.1,41200,0.4107,31.6
55101001101,Census Tract 11.01,82.3,1,0,0,1,15.7,0,0,16.3,58555,0.3821,6.9
55105001600,Census Tract 16,38.3,16.5,1.2,0,6.8,37.1,9,0,2.4,37220,0.4824,17.3
55105001700,Census Tract 17,64.6,8.4,1.9,0,11.1,13.9,3.2,2.7,2.4,41220,0.3895,7.9
55105001800,Census Tract 18,32.6,28.8,0,0,7.4,31.3,15,0,0.5,38222,0.4664,5.7
55105001900,Census Tract 19,62.9,16,0.3,0,3.7,17.1,7.7,0,1.2,60192,0.3312,0.5
55105002000,Census Tract 20,61.9,8.2,0.1,1.4,5.8,22.6,6.6,0.4,3.1,55388,0.3741,5.2
55105002100,Census Tract 21,77.4,10.5,0,0,3.7,8.4,0.9,0.7,4.8,45870,0.4047,10.3
55105002200,Census Tract 22,79.2,0.7,0,0.4,11,8.6,0.9,0,2.9,74130,0.3953,2.9
55105002300,Census Tract 23,70,18.4,0,0,4.6,7,0,0,8.5,33224,0.4043,5.8
55105002400,Census Tract 24,79.5,0.8,5,0,0.4,14.3,3.7,1.1,2.5,71056,0.3657,1.7
55105002500,Census Tract 25,66.3,14.6,1.2,1.1,2.6,14.1,2.1,0,6.5,43264,0.4805,3.8
55101001506,Census Tract 15.06,87.8,7.5,0,0.4,0.7,3.7,0,0.8,0.9,95889,0.3427,6.9
55105002601,Census Tract 26.01,70,9.8,1.9,1.9,1.7,14.7,4,0,2,59542,0.4196,4.6
55105002602,Census Tract 26.02,79.4,3.8,1.8,0,2.2,12.8,5.5,0,0.8,74659,0.4302,1.4
55105002700,Census Tract 27,94.7,0.3,0.9,0.2,0.8,3,1.1,0,2.4,77137,0.3652,2.9
55105002800,Census Tract 28,92.8,0.7,0.3,0,1.8,4.4,0.2,0.5,4.5,72351,0.3595,2.5
55105003001,Census Tract 30.01,88,0,0,0.2,1.4,10.4,2,0,7.8,63075,0.3714,4.6
55105003002,Census Tract 30.02,90.7,4,0.4,0,2.1,2.8,0.1,0,1.8,80741,0.362,0
55105003200,Census Tract 32,90,0.5,0,0,0.5,9,4,0.3,3.2,72768,0.4294,0.9
55107960500,Census Tract 9605,93.7,1.6,0,0,1.5,3.2,0.4,0.2,4.8,41393,0.3964,8.1
55109120100,Census Tract 1201,95.7,0,0.2,0.4,1.1,2.5,0.4,0,8.5,63375,0.4281,8.5
55109120201,Census Tract 1202.01,94.1,0.9,1.2,0,1.8,2.1,0.9,0.4,2.5,88902,0.3615,1.9
55117010503,Census Tract 105.03,94.9,0.4,0,0,1.3,3.4,0.3,0,3.4,57722,0.3246,11
55109120202,Census Tract 1202.02,95.5,0.2,0.5,0,1.9,1.9,0.3,0.3,0.4,136757,0.3563,1.8
55111000200,Census Tract 2,94.2,0.1,0.5,2.3,1.1,1.7,0.3,0.1,3.6,72587,0.3609,1.8
55109120300,Census Tract 1203,93.8,0,1.5,0,0.5,4.2,0.3,0,0,112379,0.3784,1.4
55109120904,Census Tract 1209.04,92.2,0.6,3,0,2.9,1.4,0.8,0.8,2.8,105556,0.3678,1.3
55109121000,Census Tract 1210,91.3,0.5,1,0.2,2.4,4.6,3,0.3,2.3,86000,0.3499,1.7
55117011301,Census Tract 113.01,88.3,0,0.3,0,1.9,9.5,3.1,0.2,5.7,64328,0.3776,3.5
55113100800,Census Tract 1008,90.9,1.7,0.5,1.6,2,3.3,0.7,0.9,7.1,44625,0.4042,4
55115100500,Census Tract 1005,74.5,0.4,0.2,13.7,7.9,3.3,0.3,0,11.4,48854,0.4174,8.7
55115100300,Census Tract 1003,87.4,0,0.2,7.8,3.1,1.5,0.2,0.4,2.2,71523,0.421,2.9
55115100200,Census Tract 1002,92.8,0,1.3,3.1,0.6,2.2,0,0,1.7,49511,0.4225,1.6
55125950201,Census Tract 9502.01,90.2,0,0.9,0.9,6.4,1.6,0.4,0,4.1,49130,0.5069,2.8
55115100900,Census Tract 1009,95.6,0,1,0.9,2,0.5,0.2,0.2,3,61658,0.3721,2.5
55115100600,Census Tract 1006,64.1,0.2,0.3,25.8,7.2,2.5,0,0.4,2.1,52560,0.3945,4.5
55117000100,Census Tract 1,70.9,0,19.1,0,3.2,6.8,3.3,0.8,7.3,66793,0.3558,2.1
55117000201,Census Tract 2.01,68.8,0.8,13,0.7,3.4,13.3,3.1,1.1,5,49583,0.3514,9.4
55117000202,Census Tract 2.02,69.8,0.5,9.8,0,4.7,15.1,2.9,0,4.7,52883,0.4097,8.5
55117000300,Census Tract 3,69.7,0.5,19.9,0.8,2.8,6.3,4,0,2.2,55721,0.3549,4.7
55105002901,Census Tract 29.01,95,1.9,0,0.3,0.7,2.2,1.2,0,4.8,59028,0.4486,12.2
55117000400,Census Tract 4,82.4,2.8,6.3,0,1,7.5,1.5,0.3,5.3,43103,0.4157,12
55117000500,Census Tract 5,53.3,6.4,19.3,0,4.8,16.3,7.1,0.9,5.8,36990,0.3534,16.3
55117000800,Census Tract 8,61.8,9,6.7,0,2.3,20.3,4,2.5,4.1,46103,0.3231,4.4
55117000900,Census Tract 9,75.4,5.1,5.3,1.1,0.2,12.9,6.2,0.4,0.7,44405,0.4793,4.8
55117001000,Census Tract 10,78,1.7,9.9,0.7,2.2,7.5,2.9,0.7,3.3,56996,0.3309,6.5
55117001100,Census Tract 11,72.6,3.6,16.7,0.2,1.6,5.4,1.7,1.7,1.7,52201,0.373,2.4
55117010502,Census Tract 105.02,90.3,3.2,2,0,0.6,3.9,1.9,0,4.2,55571,0.4469,6.9
55117010100,Census Tract 101,95.2,0,1.3,0,1.8,1.7,0.9,0,3.4,75000,0.4088,2.4
55117010200,Census Tract 102,93.6,2.3,2.2,0,0.4,1.5,1.9,0,10.5,81629,0.3225,2.3
55117010300,Census Tract 103,97.9,0.2,0,0.1,0.3,1.5,0.1,0,5.1,76976,0.387,2.6
55117010400,Census Tract 104,82.5,7.8,0.7,2,3.2,3.8,0.4,0.2,0.8,73125,0.4058,1.9
55117010601,Census Tract 106.01,90.2,0,1.2,0,1.7,7,2.1,0,0.9,50323,0.4144,6.8
55117010602,Census Tract 106.02,89.6,0,3.4,0,1.3,5.7,4.6,0,2.7,58416,0.3896,4.9
55117010700,Census Tract 107,90.8,0,3.6,0.3,0.3,4.9,3.3,0.3,1.9,95685,0.4327,3.8
55117010800,Census Tract 108,89.9,1.8,2,0.4,0,5.9,2.7,0,2.9,87386,0.3827,0.5
55117010900,Census Tract 109,95.7,0.6,0.8,0,2.4,0.5,0,0,1.8,85143,0.3368,1.3
55117011000,Census Tract 110,96.2,0.1,0.5,0.1,2,1.2,0.8,0.3,4.9,81324,0.3748,2.7
55117011100,Census Tract 111,94.7,2.1,0.2,0.3,1.2,1.5,0.1,0,1.4,75399,0.3729,0.5
55117011200,Census Tract 112,95.3,0,0,0.1,1.7,2.8,0.3,0,5.5,69803,0.3808,3.6
55117011400,Census Tract 114,83,5.7,6.6,0,0.1,4.5,1.5,0.8,11.9,48125,0.4431,16
55119960500,Census Tract 9605,98.7,0,0,0,1.3,0,0,0.4,10.7,43333,0.4875,12.4
55131450107,Census Tract 4501.07,96.5,1,0,0,2.1,0.4,0,0,1.1,95690,0.4144,3.3
55127000702,Census Tract 7.02,75.7,0.3,3.5,0,0.3,20.2,7.2,0.7,7.3,54647,0.4237,11.4
55113940002,Census Tract 9400.02,35.4,0,1.3,57.7,5.1,0.5,0.3,0,1.9,33036,0.5869,11
55127000501,Census Tract 5.01,82.3,5.5,1.7,0,5.3,5.2,0.1,0,26.4,24821,0.5041,2.8
55129950200,Census Tract 9502,95.1,0.2,0.2,1.8,2.4,0.3,0.4,1.2,4.8,61607,0.3841,2.8
55133201507,Census Tract 2015.07,90.7,0,3.3,0,1,5,2.7,0.8,1,116080,0.4111,0
55131400102,Census Tract 4001.02,90.9,1.8,0.1,0.2,0.2,6.7,1.3,0,1.1,86389,0.3107,0.8
55131400103,Census Tract 4001.03,95.1,1.3,0,0,1.6,1.9,0.8,2,0,101250,0.3275,0
55131400104,Census Tract 4001.04,91.9,2.2,0.5,0.1,3.4,1.8,0.2,0,1.9,84119,0.3076,2.9
55131410100,Census Tract 4101,95.3,1,0.1,0,0.3,3.3,0,0,3,71538,0.4142,0.9
55131420104,Census Tract 4201.04,97,0.3,0.3,0.9,0.9,0.6,0,0.4,0.2,73571,0.4193,5.8
55131420105,Census Tract 4201.05,92.7,1.1,0,0.3,1.6,4.3,0,0.3,1.2,64567,0.3457,0.9
55131420106,Census Tract 4201.06,85.7,0.7,0,0,3.6,10,5,2.4,0.8,67969,0.348,4
55131420200,Census Tract 4202,95.3,2.9,0.8,0,0.5,0.5,0.6,1.5,2.3,66155,0.4462,3.5
55131420300,Census Tract 4203,91.1,2.7,1.2,0,2.1,2.9,2.3,0,5.6,54706,0.4032,7.7
55131420401,Census Tract 4204.01,90.4,0,0,0,1.7,7.8,1.6,0,8.3,61524,0.4444,14.3
55131420402,Census Tract 4204.02,96.3,0,0.8,0,0,2.9,0.4,2.1,0,48894,0.435,5.3
55131430100,Census Tract 4301,87.6,3.8,0.3,0.7,0.5,7.1,1.1,0,4.6,83617,0.378,2
55131440103,Census Tract 4401.03,91.1,0.1,1.6,1,2.1,4,0.3,0,4.1,70128,0.371,8.3
55131440104,Census Tract 4401.04,89.9,3.1,0.3,0,4.3,2.4,0.7,0,2.9,64780,0.3717,1.2
55131440105,Census Tract 4401.05,92.2,0,0.4,0.6,0,6.8,0,0.4,2.2,94333,0.3433,2.7
55131440106,Census Tract 4401.06,97,0.3,1,0,0.3,1.4,0.6,0.3,3.7,98503,0.4106,1.1
55131440200,Census Tract 4402,89.9,0.3,0.3,0,0.9,8.4,0.6,0,9.7,53365,0.3852,11.5
55131450103,Census Tract 4501.03,97.5,0.4,0,0.5,0.2,1.3,3.4,0.6,0.9,81357,0.3401,1
55131450105,Census Tract 4501.05,96,0,2.1,0,0.8,1.1,0,0,1.8,92870,0.3403,0
55131450106,Census Tract 4501.06,98.1,0,0.4,0,0,1.5,0.3,0,2.1,73885,0.3944,3.7
55131460101,Census Tract 4601.01,96,0.1,1.9,0.2,0,1.9,0,1.1,0.2,113456,0.374,0.4
55131470100,Census Tract 4701,85.6,1.2,4.5,0,4.7,4.1,1.2,0,0.5,108049,0.4417,0.7
55131470202,Census Tract 4702.02,89.5,3,2.7,0.2,2.4,2.3,0.9,0,2.7,91250,0.3897,4.9
55133203104,Census Tract 2031.04,85.3,0,10.1,0,1.2,3.3,4.4,1.8,3.8,64396,0.4213,4.2
55131470203,Census Tract 4702.03,79.4,4.8,8.2,0,0.9,6.8,5.6,0.4,2.6,62664,0.4188,4
55131470204,Census Tract 4702.04,88.6,1,8.4,0,0.9,1.1,1.2,0,0,132000,0.334,0
55133200101,Census Tract 2001.01,79.7,5.1,3.4,0,6.7,5,0.1,0,3.2,83047,0.3284,2.5
55133200102,Census Tract 2001.02,94.5,2.6,0.2,0,0.3,2.4,0.9,0,2.3,72048,0.3682,3.1
55133200103,Census Tract 2001.03,85.1,1,3.2,0,4.9,5.8,0.5,1.9,2.7,53165,0.4021,0
55133200201,Census Tract 2002.01,87.2,9.6,0.5,0,1.9,0.8,0.3,1,2.2,53919,0.4498,17.2
55133200202,Census Tract 2002.02,81.4,7.9,5.1,0,1.7,3.8,3.2,0,0,87857,0.3337,5.9
55133200300,Census Tract 2003,87.9,0.1,4.5,0.6,0.9,6,2.3,0.3,0.8,94712,0.5257,1.3
55133200400,Census Tract 2004,79.2,2.3,7.7,0,1.9,8.9,2.9,0.3,1.8,105598,0.4691,8.7
55133203501,Census Tract 2035.01,96.5,1.2,0.7,0,0.8,0.7,1.5,0.6,3.1,99188,0.4845,1.1
55133200500,Census Tract 2005,85,2.8,7.9,0.7,1.3,2.3,2.1,0.2,0.9,126630,0.4515,4.1
55133200600,Census Tract 2006,88.9,4.8,2.7,0,0.8,2.8,3.5,0.5,3,45250,0.4142,9.4
55133200700,Census Tract 2007,74.9,2.7,6,0,4.4,11.9,3.2,0,1.6,101387,0.4283,3.3
55133200801,Census Tract 2008.01,89.9,0.8,7.4,0,0.8,1.1,1.1,0.4,2.8,119451,0.4095,0
55133200803,Census Tract 2008.03,87.2,0.1,7.5,0,3.2,1.9,3.6,0.3,0,108906,0.4536,1.2
55133200804,Census Tract 2008.04,76.6,2.5,15.3,0,4.1,1.5,8.4,0,1.1,89963,0.5493,5
55133200901,Census Tract 2009.01,88.9,0.7,8.5,0,0.9,1.1,3.5,0.4,0,100774,0.4339,0.6
55133200902,Census Tract 2009.02,88.1,0.1,8.9,0.2,0.4,2.3,1,0,3.8,118594,0.4112,0.7
55133203805,Census Tract 2038.05,93.1,0,2.7,0.2,0.6,3.4,0.7,0.2,0.9,106277,0.441,4.4
55133201101,Census Tract 2011.01,77.3,0.2,17.1,0.1,1.9,3.4,11.6,0.4,3.3,106957,0.4111,2
55133201102,Census Tract 2011.02,78.3,0.3,13.7,0,3,4.7,6.9,0,4.1,116429,0.3375,2.5
55133201201,Census Tract 2012.01,80.3,3.3,4.2,0,5.2,7,5.6,0.7,1.2,90917,0.4583,0.7
55133201203,Census Tract 2012.03,76.3,1,16.7,0,3.8,2.3,4.8,0,3.4,92143,0.3682,0.7
55133201300,Census Tract 2013,92.5,1.8,0.8,0,0,4.9,0.3,1.4,2.9,74002,0.4691,0
55133201402,Census Tract 2014.02,81.9,1.4,11.2,1.4,1.3,2.7,4.6,1.1,0.6,85272,0.3232,5.3
55133204503,Census Tract 2045.03,94.4,3.5,0.3,0.2,0,1.5,0.8,0,0,106467,0.526,0.7
55133201403,Census Tract 2014.03,85.8,2.8,2.3,0,3.7,5.4,2,0,0.2,66447,0.436,1.9
55127000303,Census Tract 3.03,97,0.2,0.2,0,1.4,1.1,0.4,0.8,0.3,83594,0.3684,2.5
55133201404,Census Tract 2014.04,89.5,0,7.8,0,0.5,2.3,3.4,0.6,0.9,82449,0.4205,1.8
55133201504,Census Tract 2015.04,92.1,0.5,3.1,0,0.8,3.5,1.2,0.5,0.6,99984,0.4148,1.1
55133201505,Census Tract 2015.05,94.3,0,3.7,0.3,0.2,1.4,1.1,0,0.9,90000,0.3433,0
55133201506,Census Tract 2015.06,95.7,2.6,0,0,0.8,0.9,0.6,0.7,3.9,84042,0.3713,4.9
55133201600,Census Tract 2016,82.7,0.2,3.5,0,12.9,0.6,0.3,0.3,0.6,101250,0.3898,0.5
55133201701,Census Tract 2017.01,95.1,0.6,0.8,0,1.6,2,0.3,0.5,0.6,89659,0.3718,0.4
55133201703,Census Tract 2017.03,95.7,0.5,0.6,0,0,3.1,0,0,1.5,81042,0.3623,6.3
55133201704,Census Tract 2017.04,92.7,0.3,0,0,1.1,6,0.1,0.2,0.6,100625,0.3761,4.6
55133201800,Census Tract 2018,97.3,0,0,0,1.7,1,0,0,1.6,86875,0.4246,0
55133201900,Census Tract 2019,95.8,0.2,0.5,0,2,1.6,0.2,0.6,2.1,119571,0.3622,6
55127001503,Census Tract 15.03,71.2,0,0,0,3.1,25.7,12,2.2,6.2,47524,0.4059,7.6
55133202001,Census Tract 2020.01,92.7,0,2.4,0,3.6,1.3,0.7,0.3,1.5,102679,0.4383,0.8
55133202002,Census Tract 2020.02,90.7,1.3,0.1,0.4,4.2,3.3,0.3,0.8,1.4,97204,0.4426,0.6
55133202101,Census Tract 2021.01,94.3,0.5,1,0,1.5,2.7,0.3,0,0,119732,0.3168,0.7
55133202102,Census Tract 2021.02,85.2,0.5,2.6,0.2,1.6,9.8,1.6,0.3,1,102204,0.3716,2.3
55133202103,Census Tract 2021.03,86.5,0.5,7,0.2,1.3,4.5,0.4,1,0,106023,0.4239,3.7
55133202201,Census Tract 2022.01,87,8.7,0.5,0,0.2,3.7,0.1,0,0,108618,0.3376,1
55133202301,Census Tract 2023.01,84.1,2.2,2.8,0,5.6,5.3,1.7,0,1.6,76825,0.3963,2.8
55133202400,Census Tract 2024,85.7,2.4,1.3,0,1.7,8.9,5.3,0.5,11.6,82375,0.4213,1.9
55133202500,Census Tract 2025,85.8,0,1.3,0,1.7,11.1,1.7,0,3.1,59558,0.3851,1.4
55133202600,Census Tract 2026,77.1,7.6,1.6,0.1,1.5,12.1,1.8,3.9,27,44464,0.4427,16.1
55133202700,Census Tract 2027,74.1,4.2,6.2,0,4.2,11.2,7.8,2.1,6.4,40023,0.4108,22.3
55133202800,Census Tract 2028,64.7,2.1,0.5,0,0.4,32.3,16.4,3.2,5.8,54523,0.3699,3.3
55133202901,Census Tract 2029.01,72,1.4,18.1,0,2.9,5.6,15.9,1.9,2.1,71659,0.3397,1.1
55133202902,Census Tract 2029.02,76.8,1.7,2.8,0.3,16.7,1.8,0.9,0.7,2,33726,0.4744,7
55133203000,Census Tract 2030,71.8,12,0.4,0.2,2.1,13.5,3,0.9,3.6,43417,0.5271,19.5
55133203200,Census Tract 2032,90,0.7,4,1.1,1.3,2.9,0.4,0.4,1.7,128295,0.4772,0
55133203303,Census Tract 2033.03,88.9,0.8,0.4,0,2.7,7.2,0.5,0,1.2,73867,0.4414,5.4
55133203304,Census Tract 2033.04,91.5,0.8,5.9,0,0.8,1,3,0,2.6,96563,0.4787,7.1
55133203305,Census Tract 2033.05,89.4,0.1,1.4,0.5,4.4,4.2,1.9,0,2.5,91688,0.4106,2
55133203402,Census Tract 2034.02,91.5,0.7,3.3,0,2.9,1.6,0.5,0,1.7,86047,0.3839,3.2
55133203403,Census Tract 2034.03,78.6,0,21.4,0,0,0,3.9,0,0.4,97279,0.4127,0.8
55133203404,Census Tract 2034.04,96.8,0,1,0.7,1.5,0,1,0.7,4.9,64627,0.3805,1.4
55133203405,Census Tract 2034.05,94.1,0.2,2.4,0,0.9,2.4,0.7,0,1.4,138912,0.421,0.9
55133203406,Census Tract 2034.06,95.4,0,0.2,0.1,0.7,3.6,0.2,0.2,0.9,121063,0.3425,0.3
55133203601,Census Tract 2036.01,91.3,0.9,1.7,0,3.9,2.2,0.4,1.1,6.4,66500,0.4831,5.5
55133203602,Census Tract 2036.02,91.1,0,2,0.7,0,6.2,0.6,0,0.4,96280,0.4468,2.2
55133203702,Census Tract 2037.02,85.8,2.5,0.6,0.2,2.1,8.9,0.1,0.8,2.7,105691,0.414,0.7
